dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1626984000,2021-07-22 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.16,,289.14,291.31,290.59,291.89,1016,,,88,1.7,286,,,,,,59,803,Clouds,broken clouds,04d
1626987600,2021-07-22 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.28,,288.63,290.4,289.28,290.95,1016,,,90,1.91,275,,,,,,71,803,Clouds,broken clouds,04n
1626991200,2021-07-22 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.4,,287.76,289.43,288.55,290.34,1017,,,90,1.89,274,,,,,,84,803,Clouds,broken clouds,04n
1626994800,2021-07-22 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.08,,287.61,289.1,288.31,289.81,1016,,,91,1.27,265,,,,,,94,804,Clouds,overcast clouds,04n
1626998400,2021-07-23 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.11,,287.81,289.16,288.45,289.84,1017,,,92,1.21,260,,,,,,91,804,Clouds,overcast clouds,04n
1627002000,2021-07-23 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.76,,287.47,288.78,288.1,289.31,1016,,,92,0.55,222,,,,,,67,803,Clouds,broken clouds,04n
1627005600,2021-07-23 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.87,,287.57,288.9,288.64,289.48,1016,,,92,1.17,183,,,,,,61,803,Clouds,broken clouds,04n
1627009200,2021-07-23 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.93,,287.8,288.99,288.49,289.48,1016,,,93,1.29,190,,,,,,84,803,Clouds,broken clouds,04n
1627012800,2021-07-23 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.91,,287.78,288.97,288.54,289.49,1015,,,93,1.86,206,,,,,,100,804,Clouds,overcast clouds,04n
1627016400,2021-07-23 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.81,,287.68,288.86,288.32,289.38,1015,,,93,1.85,203,,,,,,100,804,Clouds,overcast clouds,04n
1627020000,2021-07-23 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.02,,287.89,289.09,288.69,289.47,1015,,,93,2.03,196,,0.2,,,,100,500,Rain,light rain,10d
1627023600,2021-07-23 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.68,,288.54,289.82,289.46,290.16,1016,,,93,2.61,198,,0.22,,,,100,500,Rain,light rain,10d
1627027200,2021-07-23 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.91,,288.77,290.07,288.87,290.57,1016,,,93,3.08,213,,0.27,,,,92,500,Rain,light rain,10d
1627030800,2021-07-23 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.93,,289.78,291.19,289.4,292.08,1016,,,93,3.66,222,,0.2,,,,60,500,Rain,light rain,10d
1627034400,2021-07-23 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.4,,288.83,293.44,293.19,293.64,1016,,,75,3.35,216,,0.25,,,,60,500,Rain,light rain,10d
1627038000,2021-07-23 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.15,,290.17,294.34,293.36,294.33,1016,,,78,3.7,218,,0.35,,,,58,500,Rain,light rain,10d
1627041600,2021-07-23 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.57,,289.32,294.65,294.31,294.76,1016,,,72,4.21,225,,0.3,,,,60,500,Rain,light rain,10d
1627045200,2021-07-23 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.78,,289.52,294.88,294.48,295.09,1016,,,72,4.79,237,,0.27,,,,52,500,Rain,light rain,10d
1627048800,2021-07-23 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.13,,289.63,295.24,294.85,295.59,1016,,,71,4.78,246,,0.17,,,,49,500,Rain,light rain,10d
1627052400,2021-07-23 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.32,,289.59,295.42,295,295.59,1016,,,70,4.4,250,,,,,,51,803,Clouds,broken clouds,04d
1627056000,2021-07-23 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.25,,289.53,295.34,294.97,295.59,1016,,,70,3.92,257,,,,,,35,802,Clouds,scattered clouds,03d
1627059600,2021-07-23 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.51,,289.26,294.58,294.2,295.03,1016,,,72,3.62,268,,,,,,26,802,Clouds,scattered clouds,03d
1627063200,2021-07-23 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.02,,288.35,293.99,293.71,294.48,1016,,,70,3.49,275,,,,,,27,802,Clouds,scattered clouds,03d
1627066800,2021-07-23 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.99,,287.8,292.91,292.71,293.36,1016,,,72,3.07,283,,,,,,18,801,Clouds,few clouds,02d
1627070400,2021-07-23 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.41,,289.03,291.54,291.14,291.68,1016,,,86,2,293,,,,,,22,801,Clouds,few clouds,02d
1627074000,2021-07-23 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.92,,286.45,289.74,289.63,290.59,1017,,,80,1.36,294,,,,,,23,801,Clouds,few clouds,02n
1627077600,2021-07-23 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.42,,286.9,289.32,288.87,290.33,1017,,,85,1.69,261,,,,,,89,804,Clouds,overcast clouds,04n
1627081200,2021-07-23 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.46,,287.47,289.44,289.07,289.99,1017,,,88,1.26,273,,,,,,81,803,Clouds,broken clouds,04n
1627084800,2021-07-24 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.9,,287.26,288.88,288.47,289.16,1017,,,90,1.01,276,,,,,,79,803,Clouds,broken clouds,04n
1627088400,2021-07-24 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.66,,287.03,288.62,288,289.47,1016,,,90,1.27,248,,,,,,45,802,Clouds,scattered clouds,03n
1627092000,2021-07-24 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.35,,286.89,288.3,288.1,288.92,1016,,,91,0.55,250,,,,,,84,803,Clouds,broken clouds,04n
1627095600,2021-07-24 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.49,,288.02,288.61,288.02,288.99,1016,,,97,0.4,130,,,,,,100,804,Clouds,overcast clouds,04n
1627099200,2021-07-24 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.53,,288.06,288.66,288.12,289.08,1015,,,97,0.64,134,,,,,,100,804,Clouds,overcast clouds,04n
1627102800,2021-07-24 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.5,,287.21,288.49,288.1,289.11,1015,,,92,0.44,178,,,,,,94,804,Clouds,overcast clouds,04n
1627106400,2021-07-24 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.57,,287.28,288.57,288.04,289.23,1016,,,92,0.92,197,,,,,,91,804,Clouds,overcast clouds,04d
1627110000,2021-07-24 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.77,,288.3,289.86,289.31,290.37,1016,,,91,1.12,229,,0.11,,,,77,500,Rain,light rain,10d
1627113600,2021-07-24 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.12,,289.63,291.35,290.03,291.66,1016,,,91,1.62,257,,0.13,,,,95,500,Rain,light rain,10d
1627117200,2021-07-24 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.31,,289.82,291.56,290.33,291.95,1016,,,91,2.2,262,,0.15,,,,100,500,Rain,light rain,10d
1627120800,2021-07-24 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.7,,289.53,293.82,293.46,293.98,1017,,,77,2.62,250,,0.31,,,,90,500,Rain,light rain,10d
1627124400,2021-07-24 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.11,,289.51,294.22,293.9,294.42,1017,,,75,3.3,266,,0.21,,,,87,500,Rain,light rain,10d
1627128000,2021-07-24 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.54,,289.5,294.64,294.28,294.8,1017,,,73,3.8,277,,0.15,,,,74,500,Rain,light rain,10d
1627131600,2021-07-24 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.21,,289.71,295.33,294.85,295.48,1017,,,71,3.91,283,,0.12,,,,81,500,Rain,light rain,10d
1627135200,2021-07-24 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.62,,289.88,295.75,295.34,295.82,1017,,,70,3.66,288,,,,,,85,804,Clouds,overcast clouds,04d
1627138800,2021-07-24 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.84,,288.69,295.84,295.48,296.14,1016,,,64,3.26,287,,,,,,63,803,Clouds,broken clouds,04d
1627142400,2021-07-24 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.06,,289.38,296.13,295.71,296.29,1016,,,66,3.1,287,,,,,,41,802,Clouds,scattered clouds,03d
1627146000,2021-07-24 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.82,,289.62,295.92,295.37,296.2,1016,,,68,3.09,286,,,,,,14,801,Clouds,few clouds,02d
1627149600,2021-07-24 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.85,,289.14,294.9,294.44,295.21,1016,,,70,3.68,286,,,,,,8,800,Clear,sky is clear,01d
1627153200,2021-07-24 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.49,,288.06,293.43,293.08,293.92,1016,,,71,3.41,288,,,,,,3,800,Clear,sky is clear,01d
1627156800,2021-07-24 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.13,,286.43,290.92,290.88,292.25,1016,,,74,1.82,290,,,,,,11,801,Clouds,few clouds,02n
1627160400,2021-07-24 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.63,,285.98,289.4,289.37,290.59,1016,,,79,1.14,293,,,,,,79,803,Clouds,broken clouds,04n
1627164000,2021-07-24 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.17,,287.26,290.09,289.51,290.82,1017,,,83,0.6,273,,,,,,85,804,Clouds,overcast clouds,04n
1627167600,2021-07-24 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.9,,287.18,289.82,289.48,290.44,1016,,,84,0.53,270,,,,,,68,803,Clouds,broken clouds,04n
1627171200,2021-07-25 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.57,,287.4,289.54,288.92,289.81,1016,,,87,0.24,98,,,,,,83,803,Clouds,broken clouds,04n
1627174800,2021-07-25 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.09,,287.11,289.04,288.36,289.57,1015,,,88,0.67,92,,,,,,95,804,Clouds,overcast clouds,04n
1627178400,2021-07-25 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.5,,286.7,288.41,287.57,289.54,1015,,,89,1.09,89,,,,,,98,804,Clouds,overcast clouds,04n
1627182000,2021-07-25 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.97,,286.99,288.91,288.34,289.75,1014,,,88,1.05,106,,,,,,99,804,Clouds,overcast clouds,04n
1627185600,2021-07-25 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.01,,287.2,288.98,288.36,289.83,1014,,,89,0.85,118,,,,,,100,804,Clouds,overcast clouds,04n
1627189200,2021-07-25 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.3,,287.14,289.24,288.82,290.06,1014,,,87,0.91,123,,,,,,100,804,Clouds,overcast clouds,04n
1627192800,2021-07-25 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.37,,287.38,289.35,288.95,290.06,1014,,,88,1.11,113,,0.18,,,,100,500,Rain,light rain,10d
1627196400,2021-07-25 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.82,,287.65,289.81,289.48,290.32,1014,,,87,1.01,113,,0.31,,,,100,500,Rain,light rain,10d
1627200000,2021-07-25 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.61,,287.69,290.58,290.22,291.06,1014,,,83,1.19,128,,0.85,,,,97,500,Rain,light rain,10d
1627203600,2021-07-25 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.87,,288.35,291.89,291.28,292.53,1015,,,80,1.19,149,,,,,,100,804,Clouds,overcast clouds,04d
1627207200,2021-07-25 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.71,,289.56,292.86,292.22,293.49,1015,,,82,1.4,169,,,,,,80,803,Clouds,broken clouds,04d
1627210800,2021-07-25 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.17,,290,293.37,291.92,294.48,1015,,,82,1.61,184,,0.11,,,,88,500,Rain,light rain,10d
1627214400,2021-07-25 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.04,,290.06,294.22,293.5,294.9,1015,,,78,1.83,214,,,,,,95,804,Clouds,overcast clouds,04d
1627218000,2021-07-25 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.94,,290.94,295.21,293.82,296.23,1014,,,78,2.15,238,,,,,,100,804,Clouds,overcast clouds,04d
1627221600,2021-07-25 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.93,,291.9,296.3,295.41,296.77,1014,,,78,2.48,254,,,,,,91,804,Clouds,overcast clouds,04d
1627225200,2021-07-25 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.69,,292.42,297.11,296.14,297.38,1014,,,77,2.6,265,,0.11,,,,100,500,Rain,light rain,10d
1627228800,2021-07-25 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.72,,292.45,297.14,296.14,297.28,1014,,,77,3.43,275,,0.22,,,,63,500,Rain,light rain,10d
1627232400,2021-07-25 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.92,,292.49,296.37,295.37,296.43,1014,,,81,3.88,285,,0.14,,,,50,500,Rain,light rain,10d
1627236000,2021-07-25 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.13,,291.32,295.45,294.66,295.59,1014,,,79,3.68,296,,,,,,47,802,Clouds,scattered clouds,03d
1627239600,2021-07-25 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.34,,291.53,294.71,293.84,294.84,1014,,,84,2.87,304,,,,,,37,802,Clouds,scattered clouds,03d
1627243200,2021-07-25 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.24,,291.01,293.58,292.74,293.92,1014,,,87,1.69,305,,,,,,32,802,Clouds,scattered clouds,03n
1627246800,2021-07-25 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.48,,290.8,292.82,291.94,292.88,1015,,,90,1.67,295,,,,,,19,801,Clouds,few clouds,02n
1627250400,2021-07-25 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.21,,289.72,291.45,290.73,292.25,1016,,,91,1.65,302,,,,,,46,802,Clouds,scattered clouds,03n
1627254000,2021-07-25 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291,,289.68,291.24,290.53,291.7,1016,,,92,1.29,331,,,,,,18,801,Clouds,few clouds,02n
1627257600,2021-07-26 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.71,,289.4,290.92,290.35,291.37,1015,,,92,0.81,344,,,,,,8,800,Clear,sky is clear,01n
1627261200,2021-07-26 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.46,,289.15,290.65,289.97,291.23,1015,,,92,1.06,316,,,,,,3,800,Clear,sky is clear,01n
1627264800,2021-07-26 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.53,,288.23,289.63,288.85,290.59,1015,,,92,1.27,322,,,,,,1,800,Clear,sky is clear,01n
1627268400,2021-07-26 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.57,,288.1,288.7,288.29,289.07,1015,,,97,1.17,353,,,,,,41,802,Clouds,scattered clouds,03n
1627272000,2021-07-26 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.26,,287.14,288.25,287.78,290.03,1015,,,93,1.2,8,,,,,,41,802,Clouds,scattered clouds,03n
1627275600,2021-07-26 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.94,,286.82,287.9,287.52,290.03,1015,,,93,1.3,14,,,,,,57,803,Clouds,broken clouds,04n
1627279200,2021-07-26 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.8,,286.68,287.75,287.48,290.03,1016,,,93,1.67,24,,,,,,85,804,Clouds,overcast clouds,04d
1627282800,2021-07-26 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.79,,287.66,288.84,288.48,290.03,1016,,,93,1.58,32,,,,,,80,803,Clouds,broken clouds,04d
1627286400,2021-07-26 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.33,,290.35,291.66,291.02,291.63,1016,,,94,1.53,17,,,,,,37,802,Clouds,scattered clouds,03d
1627290000,2021-07-26 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.11,,290.33,293.35,292.67,293.5,1017,,,84,1.79,356,,,,,,23,801,Clouds,few clouds,02d
1627293600,2021-07-26 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.19,,290.13,295.36,293.93,296.09,1017,,,73,0.95,19,,,,,,46,802,Clouds,scattered clouds,03d
1627297200,2021-07-26 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.4,,289.93,296.53,295.1,297.17,1017,,,67,0.63,341,,,,,,46,802,Clouds,scattered clouds,03d
1627300800,2021-07-26 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.71,,289.95,297.84,296.5,298.5,1017,,,62,1.34,294,,,,,,48,802,Clouds,scattered clouds,03d
1627304400,2021-07-26 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.51,,290.19,298.67,297.4,299.28,1016,,,60,2.39,298,,,,,,34,802,Clouds,scattered clouds,03d
1627308000,2021-07-26 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,299.22,,290.59,299.22,298.22,300.09,1016,,,59,3.49,303,,,,,,0,800,Clear,sky is clear,01d
1627311600,2021-07-26 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,299.56,,290.36,299.56,298.69,300.59,1016,,,57,3.96,303,,,,,,0,800,Clear,sky is clear,01d
1627315200,2021-07-26 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,299.12,,289.67,299.12,298.29,300.59,1016,,,56,4.67,309,,,,,,0,800,Clear,sky is clear,01d
1627318800,2021-07-26 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.1,,289,298.14,297.14,300.03,1016,,,57,4.83,315,,,,,,0,800,Clear,sky is clear,01d
1627322400,2021-07-26 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.08,,289.36,297.15,296.18,298.92,1016,,,62,4.59,316,,,,,,0,800,Clear,sky is clear,01d
1627326000,2021-07-26 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.61,,289.42,295.69,294.68,297.25,1016,,,68,3.52,313,,,,,,0,800,Clear,sky is clear,01d
1627329600,2021-07-26 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.32,,288.12,293.27,292.58,295.03,1016,,,72,2.69,310,,,,,,1,800,Clear,sky is clear,01n
1627333200,2021-07-26 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.75,,287.64,291.68,290.94,293.36,1017,,,77,2.48,309,,,,,,10,800,Clear,sky is clear,01n
1627336800,2021-07-26 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.24,,288.31,291.27,290.41,292.08,1017,,,83,1.74,306,,,,,,21,801,Clouds,few clouds,02n
1627340400,2021-07-26 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.49,,288.55,291.55,290.99,291.94,1017,,,83,1.56,311,,,,,,15,801,Clouds,few clouds,02n
1627344000,2021-07-27 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.98,,288.61,291.06,290.59,291.46,1017,,,86,1.51,312,,,,,,42,802,Clouds,scattered clouds,03n
1627347600,2021-07-27 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.41,,288.05,290.44,290.06,290.92,1017,,,86,1.32,331,,,,,,2,800,Clear,sky is clear,01n
1627351200,2021-07-27 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.66,,287.67,289.66,289.35,290.21,1016,,,88,1.15,343,,,,,,0,800,Clear,sky is clear,01n
1627354800,2021-07-27 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.07,,287.43,289.07,288.69,290.03,1016,,,90,1.06,357,,,,,,0,800,Clear,sky is clear,01n
1627358400,2021-07-27 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.57,,287.11,288.54,288.34,289.48,1016,,,91,1.16,344,,,,,,0,800,Clear,sky is clear,01n
1627362000,2021-07-27 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.17,,285.73,287,285.96,288.92,1016,,,91,1.55,344,,,,,,1,800,Clear,sky is clear,01n
1627365600,2021-07-27 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.77,,286.49,287.69,286.84,288.92,1016,,,92,1.99,349,,,,,,56,803,Clouds,broken clouds,04d
1627369200,2021-07-27 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.48,,287.84,289.52,288.54,290.59,1016,,,90,1.98,349,,,,,,13,801,Clouds,few clouds,02d
1627372800,2021-07-27 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.16,,289.58,292.34,291.28,293.07,1016,,,85,2.31,344,,,,,,1,800,Clear,sky is clear,01d
1627376400,2021-07-27 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.11,,289.51,294.22,293.16,295.02,1016,,,75,2.66,338,,,,,,1,800,Clear,sky is clear,01d
1627380000,2021-07-27 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.04,,290.06,296.19,295.61,296.38,1017,,,69,1.95,336,,,,,,2,800,Clear,sky is clear,01d
1627383600,2021-07-27 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.46,,289.72,297.57,296.99,297.72,1016,,,62,2.78,326,,,,,,1,800,Clear,sky is clear,01d
1627387200,2021-07-27 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.55,,289.42,298.63,298.02,298.91,1016,,,57,3.51,324,,,,,,2,800,Clear,sky is clear,01d
1627390800,2021-07-27 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.71,,289.01,298.76,297.43,299.64,1016,,,55,4.22,323,,,,,,1,800,Clear,sky is clear,01d
1627394400,2021-07-27 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,299.31,,289.28,299.31,298.62,300.11,1016,,,54,4.88,322,,,,,,0,800,Clear,sky is clear,01d
1627398000,2021-07-27 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.91,,288.62,298.93,297.78,300.59,1015,,,53,5,323,,,,,,1,800,Clear,sky is clear,01d
1627401600,2021-07-27 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.75,,289.61,298.85,297.71,300.59,1015,,,57,5.2,322,,,,,,1,800,Clear,sky is clear,01d
1627405200,2021-07-27 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.96,,289.41,298.04,296.97,300.03,1015,,,59,5.67,324,,,,,,0,800,Clear,sky is clear,01d
1627408800,2021-07-27 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.09,,289.37,297.16,296.15,298.92,1015,,,62,5.41,325,,,,,,0,800,Clear,sky is clear,01d
1627412400,2021-07-27 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.67,,289.24,295.73,294.79,297.25,1015,,,67,4.53,323,,,,,,0,800,Clear,sky is clear,01d
1627416000,2021-07-27 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.3,,289.14,293.38,292.4,294.03,1015,,,77,3.59,328,,,,,,0,800,Clear,sky is clear,01n
1627419600,2021-07-27 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.66,,288.53,291.71,290.69,292.85,1015,,,82,3.5,329,,,,,,0,800,Clear,sky is clear,01n
1627423200,2021-07-27 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.38,,287.88,291.35,290.03,292.49,1016,,,80,2.97,324,,,,,,0,800,Clear,sky is clear,01n
1627426800,2021-07-27 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.96,,287.85,291.91,291.69,292.38,1015,,,77,2.73,342,,,,,,0,800,Clear,sky is clear,01n
1627430400,2021-07-28 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.03,,287.53,290.96,290.86,291.22,1015,,,80,2.68,355,,,,,,0,800,Clear,sky is clear,01n
1627434000,2021-07-28 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.07,,286.55,288.94,287.89,290.29,1015,,,85,2.69,3,,,,,,0,800,Clear,sky is clear,01n
1627437600,2021-07-28 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.22,,286.07,288.05,287.05,290.59,1015,,,87,2.61,10,,,,,,0,800,Clear,sky is clear,01n
1627441200,2021-07-28 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.45,,285.83,287.29,286.46,288.64,1015,,,90,2.54,18,,,,,,0,800,Clear,sky is clear,01n
1627444800,2021-07-28 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.31,,285.53,287.11,286.27,288.41,1015,,,89,2.51,20,,,,,,0,800,Clear,sky is clear,01n
1627448400,2021-07-28 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.08,,285.3,286.85,285.93,288.02,1015,,,89,2.36,20,,,,,,0,800,Clear,sky is clear,01n
1627452000,2021-07-28 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.84,,285.88,287.66,287.54,288.23,1015,,,88,2.36,21,,,,,,1,800,Clear,sky is clear,01d
1627455600,2021-07-28 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.14,,285.06,289.77,289.6,292.25,1015,,,72,2.62,23,,,,,,0,800,Clear,sky is clear,01d
1627459200,2021-07-28 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.54,,286.27,293.28,292.91,295.59,1015,,,63,2.46,18,,,,,,0,800,Clear,sky is clear,01d
1627462800,2021-07-28 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.18,,287.21,296.03,295.54,297.25,1015,,,57,2.35,5,,,,,,0,800,Clear,sky is clear,01d
1627466400,2021-07-28 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.84,,288.48,297.83,297.29,298.41,1015,,,56,1.6,359,,,,,,0,800,Clear,sky is clear,01d
1627470000,2021-07-28 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,299.15,,289.42,299.15,298.61,299.71,1015,,,55,1.88,346,,,,,,0,800,Clear,sky is clear,01d
1627473600,2021-07-28 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,300.17,,289.18,300.65,299.57,300.77,1015,,,51,2.56,338,,,,,,0,800,Clear,sky is clear,01d
